mes,CITG000725ALTE,CITG000725ARIP,CITG000725ARSP,CITG000725ARTE,CP201030RHRP,INACTIVO,LSESTERILA01,MC000624ELEP,MC000624ELRP,MC000624EREP,MC001030ELRP,MC021020DRRP,MC031020DRRC,MC031020DRRP,MC031020KRRP,MC050919DRRP,MC051020DRRC,MC051020DRRP,MC051020DRZP,MC051020KRRP,MC051020LMRP,MC051022LMRP,MC052525CLRP,MC061224DMRP,MC061224HVEP,MC061224HVRP,MC061224LVRC,MC061224LVRP,MC061330LVRC,MC061330LVRP,MC071919CJRP,MC081020DRRC,MC081020DRRP,MC100626NLRP,MC100628CLRP,MC101330LHRC,MC101330LHRP,MC101330LVRC,MC101330LVRP,MC101330LVRPTG,MC120620DRRC,MC120620DRRP,MC121206DRRP,MC131330IVRC,MC131330LHRC,MC131330LHRP,MC131330LVRC,MC131330LVRP,MC201015RHRC,MC201015RHRP,MC201020CCRC,MC201020CCRP,MC201020CTRP,MC201020RHRC,MC201020RHRP,MC201030RH3C,MC201030RH3P,MC201030RHRC,MC201030RHRP,MC201030RVRC,MC201030RVRP,MC201040RHRC,MC201040RHRP,MC201215RHRC,MC201215RHRP,MC201220LVRP,MC201230RHRC,MC201230RHRP,MC201230RVRC,MC201230RVRP,MC201240LVRC,MC201240LVRP,MC201240RHRC,MC201240RHRP,MC201520CCRP,MCCONTROL01,MCENSAYO0001,MCENSAYO0002,MCENSAYO0003,MCENSAYO0004,MCENSAYO0005,MCENSAYO0015,MCENSAYO0016,MCENSAYO0017,PRESUPUESTO,TG000325ALAP,TG000325ALMP,TG000325ALRP,TG000325ALSP,TG000325ALTP,TG000325ALYP,TG000325ARAP,TG000325ARMP,TG000325ARSP,TG000325ARTP,TG000325TEKP,TG000325TELP,TG000325TENP,TG00047N004P,TG00047N104P,TG00047N204P,TG00047N304P,TG00047N404P,TG00047N504P,TG00047N604P,TG00047N704P,TG00047N804P,TG00047NA04P,TG00047NB04P,TG00047NC04P,TG00047ND04P,TG00047NE04P,TG00047NES4P,TG00047NF04P,TG00047NG04P,TG00047NGU4P,TG00047NH04P,TG00047NI04P,TG00047NJ04P,TG00047NK04P,TG00047NL04P,TG00047NM04P,TG00047NN04P,TG00047NNN4P,TG00047NP04P,TG00047NQ04P,TG00047NR04P,TG00047NS04P,TG00047NSE4P,TG00047NT04P,TG00047NU04P,TG00047NV04P,TG00047NX04P,TG00047NY04P,TG00047NZ04P,TG000515ERMP,TG000515ERRP,TG000624ALAE,TG000624ALAP,TG000624ALGE,TG000624ALGP,TG000624ALME,TG000624ALMP,TG000624ALRE,TG000624ALRP,TG000624ELAC,TG000624ELAP,TG000624ELGC,TG000624ELGP,TG000624ELMC,TG000624ELMP,TG000624ELRC,TG000624ELRP,TG000624LLAP,TG000626ELAP,TG000626ELAP1,TG000626ELAP2,TG000626ELMP,TG000626ELMP1,TG000626ELMP2,TG000626ELRP,TG000626ELRP1,TG000626ELRP2,TG000630ELAP,TG000725ALAE,TG000725ALAE1,TG000725ALAP,TG000725ALAP1,TG000725ALAP2,TG000725ALAX,TG000725ALFP,TG000725ALIP,TG000725ALME,TG000725ALME1,TG000725ALME2,TG000725ALMP,TG000725ALMP1,TG000725ALMP2,TG000725ALOP,TG000725ALQP,TG000725ALRE,TG000725ALRE1,TG000725ALRE2,TG000725ALRESR,TG000725ALRP,TG000725ALRP1,TG000725ALRP2,TG000725ALSE,TG000725ALSP,TG000725ALTE,TG000725ALTP,TG000725ALVP,TG000725ALWP,TG000725ALYE,TG000725ALYP,TG000725ARAE,TG000725ARAP,TG000725ARAP1,TG000725ARAP2,TG000725ARFP,TG000725ARIP,TG000725ARME,TG000725ARMP,TG000725ARMP1,TG000725ARMP2,TG000725ARQP,TG000725ARRP,TG000725ARRP1,TG000725ARRP2,TG000725ARSE,TG000725ARSP,TG000725ARTE,TG000725ARTP,TG000725ARVP,TG000725ARWP,TG000725ARYE,TG000725ARYP,TG000725SRMP,TG000725SRRP,TG000820ALRP,TG000920CLDP,TG000920CLJP,TG000920CLPP,TG000920CLRP,TG001010ALRE,TG001010ALTP,TG001010ARAE,TG001010ARQE,TG001010ARRE,TG001010ARRE1,TG001010ARRE2,TG001010ARRP,TG001010ARRP1,TG001010ARRP2,TG001020ALAE,TG001020ALAE1,TG001020ALAE2,TG001020ALAESR,TG001020ALAP,TG001020ALAP1,TG001020ALAP2,TG001020ALDE,TG001020ALDE1,TG001020ALDE2,TG001020ALDESR,TG001020ALDP,TG001020ALDP1,TG001020ALDP2,TG001020ALFP,TG001020ALJE,TG001020ALME,TG001020ALME1,TG001020ALME2,TG001020ALMP,TG001020ALMP1,TG001020ALMP2,TG001020ALRE,TG001020ALRE1,TG001020ALRE2,TG001020ALRESR,TG001020ALRP,TG001020ALRP1,TG001020ALRP2,TG001020ALRX,TG001020ALYP,TG001020CLAE,TG001020CLAP,TG001020CLRE,TG001020CLRE1,TG001020CLRP,TG001020CLRP1,TG001020CLRP2,TG001515BLRP,TG001515BLRP1,TG002020BLAE,TG002020BLAP,TG002020BLRE,TG002020BLRP,TG002020CLAE,TG002020CLAP,TG002020CLCP,TG002020CLJB,TG002020CLRP,TG002025CLAE,TG002025CLAP,TG002025CLCP,TG002025CLRE,TG002025CLRP,TG002525CLAP,TG003122JLME,TG00314NGU1P,TG00314NGU2P,TG00314NSE1P,TG00314NSE2P,TG00314NSE3P,TG00505T044P,TG00707T043P,TG00714N101P,TG00714N102P,TG00714N103P,TG00714N201P,TG00714N202P,TG00714N203P,TG00714N301E,TG00714N301P,TG00714N302P,TG00714N303P,TG00714N401E,TG00714N401P,TG00714N402P,TG00714N403P,TG00714N501P,TG00714N502P,TG00714N503P,TG00714N601E,TG00714N601P,TG00714N602P,TG00714N603P,TG00714N701E,TG00714N701P,TG00714N702P,TG00714N703P,TG00714N801E,TG00714N801P,TG00714N802P,TG00714N803P,TG00714NA01E,TG00714NA01P,TG00714NA02P,TG00714NA03P,TG00714NB01E,TG00714NB01P,TG00714NB02P,TG00714NB03P,TG00714NC01P,TG00714NC02P,TG00714NC03P,TG00714ND01E,TG00714ND01P,TG00714ND02P,TG00714ND03P,TG00714NE01E,TG00714NE01P,TG00714NE02P,TG00714NE03P,TG00714NES3P,TG00714NF01E,TG00714NF01P,TG00714NF02P,TG00714NF03P,TG00714NG01E,TG00714NG01P,TG00714NG02P,TG00714NG03P,TG00714NH01E,TG00714NH01P,TG00714NH02P,TG00714NH03P,TG00714NI01P,TG00714NI02P,TG00714NI03P,TG00714NJ01E,TG00714NJ01P,TG00714NJ02P,TG00714NJ03P,TG00714NK01E,TG00714NK01P,TG00714NK02P,TG00714NK03P,TG00714NL01P,TG00714NL02P,TG00714NL03P,TG00714NM01E,TG00714NM01P,TG00714NM03P,TG00714NN01E,TG00714NN01P,TG00714NN02P,TG00714NN03P,TG00714NNN1E,TG00714NNN1P,TG00714NNN2P,TG00714NO01P,TG00714NO02P,TG00714NO03P,TG00714NP01E,TG00714NP01P,TG00714NP02P,TG00714NP03P,TG00714NQ01E,TG00714NQ01P,TG00714NQ02P,TG00714NR01P,TG00714NR02P,TG00714NS01E,TG00714NS01P,TG00714NS02P,TG00714NT01E,TG00714NT01P,TG00714NT02P,TG00714NT03P,TG00714NU01E,TG00714NU01P,TG00714NU02P,TG00714NU03P,TG00714NV01E,TG00714NV01P,TG00714NV02P,TG00714NV03P,TG00714NW01E,TG00714NW01P,TG00714NW02P,TG00714NX01E,TG00714NX01P,TG00714NX03P,TG00714NY01E,TG00714NY01P,TG00714NY02P,TG00714NZ01E,TG00714NZ01P,TG00714NZ02P,TG00725CVFIP,TG00920G030P,TG01010T003P,TG01010T005P,TG01010T011P,TG01010T015P,TG01010T017P,TG01010T018P,TG01010T019P,TG01010T026P,TG01010T036P,TG01010T037P,TG01010T041P,TG01010T052P,TG01010T053P,TG01010T054P,TG01010T060P,TG01010T062P,TG01010T063P,TG01010T066P,TG01010T067P,TG01010T090P,TG01010T091P,TG01010T092P,TG01010T093P,TG01010T094P,TG01010T095P,TG01010T096P,TG01010T098P,TG01010T115P,TG01010T116P,TG01010T117P,TG01010TBIRP,TG01010TRFIP,TG01020C005P,TG01020C006P,TG01020C011P,TG01020C013P,TG01020C016P,TG01020C023P,TG01020C026P,TG010624ELAP,TG010624ELMP,TG010624ELRP,TG021020DRAP1,TG021020DRMP1,TG021020DRRP1,TG021020DRRP2,TG031020DRAP,TG03232E501P,TG03232E504P,TG03232E505P,TG03232E509P,TG03232E510P,TG03232E511P,TG041020DRAP2,TG041020DRMP1,TG041020DRMP2,TG041020DRRP1,TG041020DRRP2,TG051020DRAP,TG051020DRMP,TG051239HVAC,TG051239HVAP,TG051239HVMC,TG051239HVMP,TG051439HVAC,TG051439HVAP,TG051439HVMP,TG051439HVTP,TG051439LVAC,TG061020DAAP,TG061020DGAP,TG061020DRRP1,TG061214LLAP,TG061216CLLP,TG061224LVAB,TG061224LVAC,TG061224LVAP,TG061224LVGB,TG061224LVGC,TG061224LVGP,TG061224LVMB,TG061224LVMC,TG061224LVMP,TG061224LVRC,TG061224LVRP,TG061225LVLC,TG061225LVLP,TG061226LLAP,TG061226LPAP,TG061430LVAB,TG061430LVAP,TG082380QHRC,TG082380QHRP,TG092020CLAE,TG092020CLAP,TG092020CLRE,TG092020CLRP,TG120620DRRP,TG121006CCAP,TG121206DRRP,TG191910CCAP,TG201220LVRP,TG201240LVRP,TG2945TRLRRP,TG3422TZLMMP,TG3422TZLMMP1,TG3422TZLMMP2,TG3422TZLRRP,TG3422TZLRRP1,TG3920TCLMMP,TG3920TCLMMP2,TG3920TCLRRP,TG3920TCLRRP1,TGCONTROL01,TGENSAYO0001,TGENSAYO0002,TGENSAYO0003,TGENSAYO0004,TGENSAYO0005,TGENSAYO0006,TGENSAYO0007,TGENSAYO0008,TGENSAYO0011,TGENSAYO0012,TGENSAYO0013,TGENSAYO00130,TGENSAYO0014,TGENSAYO0015,TGENSAYO0018,TGENSAYO0021,TGENSAYO0028,TGENSAYO0029,TGENSAYO0030,TGENSAYO0034,TGENSAYO0035,TGENSAYO0036,TGENSAYO0038,TGENSAYO0039,TGENSAYO0040,TGENSAYO0041,TGENSAYO0043,TGENSAYO0044,TGENSAYO0045,TGENSAYO0054,TGENSAYO0059,TGENSAYO0063,TGENSAYO0064,TGENSAYO0090,TGENSAYO0121,TGENSAYO0122,TGENSAYO0123,TGENSAYO0124,TGENSAYO0125,TGENSAYO0126,TGENSAYO0128,TGENSAYO0134,TGENSAYO0135,TT000624ELRP,TT052525CLRC,TT052525CLRP,TT061224HVRP,TT061224LVRC,TT061224LVRP,TT061224VLRP,TT071919CJRP,TT082340RHRP,TT082380QHRC,TT082380QHRP,TT082380QHRPTG,TT082380QHRX,TT100626NLRP,TT100628CLRP,TT101330LHRC,TT101330LHRP,TT101330LVRC,TT101330LVRP,TT1741TTLRRC,TT1741TTLRRP,TT201030RHRC,TT201030RHRP,TT201040RVRP,TT201220LVRP,TT201240LVRP,TT2146TELRRC,TT2146TELRRP,TT2945LRLRRC,TT2945TRLRRC,TT2945TRLRRP,TTCONTROL1,TTENSAYO0002,TTENSAYO0014
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3190.0,2585.0,0.0,0.0,70846.0,0.0,5000.0,0.0,602.0,0.0,0.0,0.0,1600.0,0.0,3570.0,0.0,0.0,110.0,0.0,75.0,65.0,0.0,1600.0,10622.0,1150.0,9411.0,0.0,0.0,0.0,0.0,0.0,1550.0,19824.0,0.0,8568.0,1156.0,8350.0,0.0,2867.0,7.0,0.0,25.0,0.0,0.0,32658.0,54448.0,1360.0,516.0,650.0,330.0,1453.0,15575.0,0.0,42974.0,130144.0,0.0,9500.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,9870.0,4062.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,0.0,0.0,0.0,0.0,2304.0,0.0,0.0,4104.0,0.0,0.0,0.0,472.0,0.0,1406.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,939.0,0.0,0.0,10.0,132.0,138.0,0.0,0.0,0.0,3479.0,0.0,0.0,0.0,202.0,20.0,136.0,132.0,0.0,0.0,642.0,2.0,160.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,120.0,488.0,0.0,0.0,13.0,21.0,147.0,0.0,131.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,5.0,3.0,32.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,409.0,0.0,0.0,0.0,350.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1635.0,0.0,0.0,0.0,4742.0,0.0,0.0,0.0,0.0,110.0,131.0,65.0,0.0,593.0,0.0,0.0,0.0,0.0,16.0,25.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,24.0,10.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,65.0,0.0,47.0,10.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,5320.0,0.0,0.0,0.0,0.0,0.0,-152.0,-20.0,0.0,0.0,0.0,870.0,0.0,850.0,0.0,270.0,0.0,221.0,3120.0,40.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,11660.0,0.0,0.0,0.0,242.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,450.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,510.0,31767.0,100864.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11709.0,0.0,0.0,0.0,0.0,0.0,0.0,3632.0,0.0,7522.0,44458.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,6690.0,0.0,0.0,0.0,21144.0,0.0,197.0,100.0,1380.0,0.0,0.0,230.0,0.0,18560.0,3350.0,2800.0,0.0,1062.0,0.0,0.0,0.0,0.0,1050.0,11935.0,550.0,7125.0,0.0,0.0,0.0,0.0,0.0,0.0,14568.0,0.0,9414.0,120.0,10223.0,0.0,2556.0,0.0,100.0,50.0,0.0,0.0,32857.0,55548.0,944.0,2000.0,2605.0,500.0,4650.0,19721.0,0.0,64831.0,149715.0,1000.0,9796.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,3275.0,-1920.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,5.0,1.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,2560.0,0.0,0.0,1062.0,0.0,0.0,2980.0,0.0,0.0,0.0,42.0,0.0,2376.0,0.0,0.0,0.0,7.0,0.0,326.0,0.0,0.0,1616.0,0.0,0.0,37.0,0.0,289.0,0.0,0.0,0.0,4368.0,0.0,0.0,38.0,79.0,44.0,1146.0,32.0,0.0,0.0,429.0,4.0,556.0,0.0,0.0,0.0,0.0,0.0,927.0,0.0,0.0,0.0,348.0,0.0,0.0,4.0,252.0,1560.0,148.0,0.0,20.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,2.0,323.0,0.0,3.0,20.0,30.0,0.0,0.0,0.0,1036.0,0.0,0.0,36.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,1034.0,0.0,0.0,0.0,8934.0,0.0,0.0,0.0,0.0,17.0,154.0,63.0,0.0,471.0,0.0,0.0,3.0,0.0,586.0,1.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,491.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,18.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,9.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0,7.0,6.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,4.0,3.0,10.0,3.0,5.0,6.0,0.0,0.0,0.0,12.0,20.0,0.0,0.0,0.0,20.0,0.0,32.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4850.0,0.0,1620.0,300.0,0.0,0.0,0.0,0.0,90.0,2030.0,0.0,0.0,0.0,150.0,0.0,1400.0,0.0,404.0,20999.0,1.0,9050.0,0.0,2399.0,600.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,500.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1322.0,0.0,20.0,0.0,0.0,0.0,0.0,600.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,0.0,0.0,0.0,0.0,0.0,584.0,25344.0,86330.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,37166.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8330.0,4328.0,0.0,0.0,9591.0,0.0,7400.0,2800.0,459.0,0.0,0.0,0.0,0.0,2800.0,1090.0,0.0,0.0,1155.0,0.0,0.0,0.0,0.0,2500.0,2544.0,350.0,1679.0,0.0,0.0,200.0,0.0,0.0,0.0,12820.0,0.0,4879.0,270.0,6762.0,0.0,168.0,232.0,0.0,0.0,0.0,0.0,14710.0,42556.0,0.0,1500.0,320.0,0.0,1620.0,15310.0,0.0,34090.0,105358.0,1000.0,4880.0,0.0,0.0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12900.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1000.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,773.0,0.0,0.0,10.0,0.0,344.0,0.0,0.0,0.0,292.0,0.0,0.0,11.0,2.0,7.0,256.0,0.0,0.0,0.0,156.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,16.0,224.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,281.0,0.0,0.0,26.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2727.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,166.0,20.0,0.0,413.0,0.0,0.0,0.0,0.0,45.0,32.0,404.0,0.0,4.0,24.0,0.0,0.0,20.0,0.0,99.0,0.0,4.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,7.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9774.0,0.0,0.0,2050.0,1300.0,0.0,2.0,0.0,9000.0,1600.0,0.0,0.0,0.0,6076.0,0.0,0.0,0.0,5800.0,0.0,2644.0,0.0,2480.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,8526.0,0.0,0.0,0.0,112.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,552.0,0.0,0.0,0.0,0.0,0.0,146.0,27978.0,55205.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,155.0,1600.0,0.0,0.0,54710.0,0.0,0.0,0.0
